source_file,username,timestamp_sec,command,direction
20260513_jin_akira_1,jin,16.237614,shoryuken,left
20260513_jin_akira_1,jin,16.237614,hadouken,right
20260513_jin_akira_1,akira,16.559677,shoryuken,right
20260513_jin_akira_1,akira,16.559677,hadouken,left
20260513_jin_akira_1,akira,18.149599,shoryuken,right
20260513_jin_akira_1,akira,18.149599,hadouken,left
20260513_jin_akira_1,akira,19.671722,shoryuken,left
20260513_jin_akira_1,akira,19.671722,hadouken,left
20260513_jin_akira_1,jin,32.151626,shoryuken,left
20260513_jin_akira_1,jin,32.151626,hadouken,left
20260513_jin_akira_1,akira,33.139662,shoryuken,right
20260513_jin_akira_1,akira,33.139662,hadouken,right
20260513_jin_akira_1,akira,34.331666,hadouken,right
20260513_jin_akira_1,akira,35.943652,shoryuken,right
20260513_jin_akira_1,akira,37.953706,shoryuken,right
20260513_jin_akira_1,akira,37.953706,hadouken,right
20260513_jin_akira_1,akira,48.367598,shoryuken,right
20260513_jin_akira_1,akira,48.367598,hadouken,left
20260513_jin_akira_1,jin,48.631621,shoryuken,left
20260513_jin_akira_1,jin,48.631621,hadouken,right
20260513_jin_akira_1,akira,49.579633,shoryuken,right
20260513_jin_akira_1,akira,49.579633,hadouken,left
20260513_jin_akira_1,akira,50.649667,shoryuken,right
20260513_jin_akira_1,akira,50.649667,hadouken,left
20260513_jin_akira_1,jin,56.897661,shoryuken,right
20260513_jin_akira_1,jin,56.897661,hadouken,right
20260513_jin_akira_1,akira,57.975673,shoryuken,left
20260513_jin_akira_1,akira,57.975673,hadouken,left
20260513_jin_akira_1,akira,59.343669,shoryuken,right
20260513_jin_akira_1,akira,59.343669,hadouken,left
20260513_jin_akira_1,akira,60.423793,shoryuken,right
20260513_jin_akira_1,akira,60.423793,hadouken,right
20260513_jin_akira_1,akira,63.535702,shoryuken,right
20260513_jin_akira_1,akira,63.535702,hadouken,right
20260513_jin_akira_1,akira,64.94371100000001,shoryuken,right
20260513_jin_akira_1,akira,64.94371100000001,hadouken,right
20260513_jin_akira_1,akira,66.17168,hadouken,left
20260513_jin_akira_1,akira,68.531707,shoryuken,right
20260513_jin_akira_1,akira,68.531707,hadouken,right
20260513_jin_akira_1,akira,71.4937,shoryuken,left
20260513_jin_akira_1,akira,71.4937,hadouken,right
20260513_jin_akira_1,akira,76.901697,shoryuken,right
20260513_jin_akira_1,akira,76.901697,hadouken,right
20260513_jin_akira_1,akira,80.16569799999999,shoryuken,right
20260513_jin_akira_1,akira,82.481696,shoryuken,left
20260513_jin_akira_1,akira,83.213706,hadouken,right
20260513_jin_akira_2,akira,30.968083,hadouken,left
20260513_jin_akira_2,akira,33.16809,shoryuken,left
20260513_jin_akira_2,akira,33.16809,hadouken,right
20260513_jin_akira_2,akira,34.210037,shoryuken,left
20260513_jin_akira_2,akira,34.210037,hadouken,right
20260513_jin_akira_2,akira,35.500076,shoryuken,right
20260513_jin_akira_2,akira,39.004167,shoryuken,left
20260513_jin_akira_2,akira,44.328106,hadouken,left
20260513_jin_akira_2,jin,44.612042,shoryuken,right
20260513_jin_akira_2,akira,46.778043,shoryuken,left
20260513_jin_akira_2,akira,46.778043,hadouken,right
20260513_jin_akira_2,jin,49.942118,shoryuken,left
20260513_jin_akira_2,jin,49.942118,hadouken,right
20260513_jin_akira_2,akira,62.11602,hadouken,left
20260513_jin_akira_2,akira,65.554097,shoryuken,left
20260513_jin_akira_2,akira,65.554097,hadouken,left
20260513_jin_akira_2,akira,67.49609,shoryuken,left
20260513_jin_akira_2,akira,67.49609,hadouken,right
20260513_jin_akira_2,akira,68.542128,shoryuken,right
20260513_jin_akira_2,akira,68.542128,hadouken,right
20260513_jin_akira_2,akira,69.756089,shoryuken,right
20260513_jin_akira_2,akira,69.756089,hadouken,right
20260513_jin_akira_2,akira,72.466037,shoryuken,right
20260513_jin_akira_2,akira,72.466037,hadouken,right
20260513_jin_akira_2,akira,74.104144,shoryuken,right
20260513_jin_akira_2,akira,74.104144,hadouken,right
20260513_jin_akira_2,akira,75.184095,shoryuken,right
20260513_jin_akira_2,akira,75.184095,hadouken,right
20260513_jin_akira_2,akira,81.612094,shoryuken,right
20260513_jin_akira_2,akira,81.612094,hadouken,right
20260513_jin_akira_2,akira,83.638137,shoryuken,right
20260513_jin_akira_2,akira,83.638137,hadouken,right
20260513_jin_akira_2,akira,87.824108,shoryuken,right
20260513_jin_akira_2,akira,87.824108,hadouken,right
20260513_jin_akira_2,akira,90.946033,shoryuken,left
20260513_jin_akira_2,akira,90.946033,hadouken,right
20260513_jin_akira_2,akira,93.024129,shoryuken,right
20260513_jin_akira_2,akira,93.024129,hadouken,right
20260513_jin_akira_2,akira,94.044117,shoryuken,left
20260513_jin_akira_2,akira,94.044117,hadouken,right
20260513_jin_akira_2,akira,96.990047,shoryuken,right
20260513_jin_akira_2,akira,96.990047,hadouken,right
20260513_jin_akira_2,akira,98.044072,shoryuken,right
20260513_jin_akira_2,akira,98.044072,hadouken,right
20260513_jin_ryo_1,jin,12.726644,shoryuken,right
20260513_jin_ryo_1,jin,12.726644,hadouken,right
20260513_jin_ryo_1,jin,14.220682,shoryuken,right
20260513_jin_ryo_1,jin,14.220682,hadouken,right
20260513_jin_ryo_1,jin,15.250639,shoryuken,right
20260513_jin_ryo_1,jin,15.250639,hadouken,right
20260513_jin_ryo_1,jin,16.940634,shoryuken,right
20260513_jin_ryo_1,jin,16.940634,hadouken,right
20260513_jin_ryo_1,jin,18.324665,shoryuken,right
20260513_jin_ryo_1,jin,18.324665,hadouken,right
20260513_jin_ryo_1,ryo,18.702662,shoryuken,left
20260513_jin_ryo_1,jin,19.640639,shoryuken,right
20260513_jin_ryo_1,jin,19.640639,hadouken,right
20260513_jin_ryo_1,jin,20.69666,shoryuken,right
20260513_jin_ryo_1,jin,20.69666,hadouken,right
20260513_jin_ryo_1,jin,22.054685,shoryuken,right
20260513_jin_ryo_1,jin,22.054685,hadouken,right
20260513_jin_ryo_1,ryo,22.394709,shoryuken,right
20260513_jin_ryo_1,ryo,23.364765,hadouken,left
20260513_jin_ryo_1,jin,23.500676,shoryuken,right
20260513_jin_ryo_1,jin,23.500676,hadouken,right
20260513_jin_ryo_1,jin,24.520405,shoryuken,right
20260513_jin_ryo_1,jin,24.520405,hadouken,right
20260513_jin_ryo_1,jin,25.536655,shoryuken,right
20260513_jin_ryo_1,jin,25.536655,hadouken,right
20260513_jin_ryo_1,jin,27.414662,shoryuken,right
20260513_jin_ryo_1,jin,27.414662,hadouken,right
20260513_jin_ryo_1,jin,29.072703,shoryuken,right
20260513_jin_ryo_1,jin,29.072703,hadouken,right
20260513_jin_ryo_1,jin,30.920656,shoryuken,right
20260513_jin_ryo_1,jin,30.920656,hadouken,right
20260513_jin_ryo_1,ryo,32.244705,shoryuken,right
20260513_jin_ryo_1,jin,33.420711,shoryuken,left
20260513_jin_ryo_1,ryo,33.874634,shoryuken,left
20260513_jin_ryo_1,ryo,34.76274,hadouken,left
20260513_jin_ryo_1,jin,36.228633,hadouken,right
20260513_jin_ryo_1,jin,36.888802,shoryuken,left
20260513_jin_ryo_1,ryo,37.064686,shoryuken,left
20260513_jin_ryo_1,ryo,37.744707,hadouken,right
20260513_jin_ryo_1,ryo,39.478656,shoryuken,right
20260513_jin_ryo_1,ryo,41.980703,shoryuken,left
20260513_jin_ryo_1,jin,42.312717,shoryuken,left
20260513_jin_ryo_1,ryo,42.98071,shoryuken,left
20260513_jin_ryo_1,jin,43.432652,shoryuken,left
20260513_jin_ryo_1,jin,43.432652,hadouken,left
20260513_jin_ryo_1,ryo,43.438782,hadouken,left
20260513_jin_ryo_1,jin,44.698632,shoryuken,left
20260513_jin_ryo_1,jin,44.698632,hadouken,left
20260513_jin_ryo_1,ryo,45.050688,shoryuken,left
20260513_jin_ryo_1,ryo,45.636652,hadouken,right
20260513_jin_ryo_1,jin,54.260676,shoryuken,left
20260513_jin_ryo_1,jin,54.260676,hadouken,right
20260513_jin_ryo_1,jin,55.818687,shoryuken,right
20260513_jin_ryo_1,jin,55.818687,hadouken,right
20260513_jin_ryo_1,jin,57.78065,shoryuken,right
20260513_jin_ryo_1,jin,57.78065,hadouken,right
20260513_jin_ryo_1,jin,58.902695,shoryuken,right
20260513_jin_ryo_1,jin,58.902695,hadouken,right
20260513_jin_ryo_1,jin,60.52275,shoryuken,right
20260513_jin_ryo_1,jin,60.52275,hadouken,left
20260513_jin_ryo_1,jin,62.164665,shoryuken,left
20260513_jin_ryo_1,jin,62.164665,hadouken,right
20260513_jin_ryo_1,ryo,64.202746,hadouken,right
20260513_jin_ryo_1,jin,64.384729,shoryuken,right
20260513_jin_ryo_1,jin,64.384729,hadouken,right
20260513_jin_ryo_1,ryo,64.65267,shoryuken,left
20260513_jin_ryo_1,ryo,65.696695,shoryuken,left
20260513_jin_ryo_1,jin,66.078729,shoryuken,right
20260513_jin_ryo_1,jin,66.078729,hadouken,right
20260513_jin_ryo_1,jin,67.744665,shoryuken,right
20260513_jin_ryo_1,jin,67.744665,hadouken,right
20260513_jin_ryo_1,ryo,68.530664,shoryuken,left
20260513_jin_ryo_1,jin,68.772781,shoryuken,right
20260513_jin_ryo_1,jin,68.772781,hadouken,right
20260513_jin_ryo_1,jin,69.95879,shoryuken,right
20260513_jin_ryo_1,jin,69.95879,hadouken,right
20260513_jin_ryo_1,ryo,70.260741,hadouken,left
20260513_jin_ryo_1,ryo,70.614785,shoryuken,left
20260513_jin_ryo_1,ryo,71.468719,hadouken,left
20260513_jin_ryo_1,jin,71.566675,shoryuken,left
20260513_jin_ryo_1,ryo,71.648728,shoryuken,left
20260513_jin_ryo_1,jin,71.790681,hadouken,left
20260513_jin_ryo_1,jin,73.690676,shoryuken,left
20260513_jin_ryo_1,jin,73.690676,hadouken,right
20260513_jin_ryo_1,jin,75.286698,shoryuken,right
20260513_jin_ryo_1,jin,75.286698,hadouken,right
20260513_jin_ryo_1,jin,77.21664799999999,shoryuken,left
20260513_jin_ryo_1,jin,77.21664799999999,hadouken,right
20260513_jin_ryo_1,jin,79.044678,shoryuken,right
20260513_jin_ryo_1,jin,79.044678,hadouken,right
20260513_jin_ryo_1,jin,82.176687,shoryuken,right
20260513_jin_ryo_1,ryo,82.26874000000001,shoryuken,left
20260513_jin_ryo_1,ryo,82.578731,hadouken,right
20260513_jin_ryo_1,jin,82.762771,hadouken,right
20260513_jin_ryo_1,ryo,83.408653,shoryuken,right
20260513_jin_ryo_1,jin,85.43264500000001,hadouken,left
20260513_jin_ryo_1,jin,86.29468299999999,shoryuken,left
20260513_jin_ryo_1,jin,87.30466,shoryuken,right
20260513_jin_ryo_1,jin,87.30466,hadouken,right
20260513_jin_ryo_1,ryo,88.066724,shoryuken,right
20260513_jin_ryo_1,ryo,88.066724,hadouken,right
20260513_jin_ryo_1,jin,88.320775,shoryuken,right
20260513_jin_ryo_1,jin,88.320775,hadouken,right
20260513_jin_ryo_1,jin,90.396675,shoryuken,right
20260513_jin_ryo_1,jin,90.396675,hadouken,right
20260513_jin_ryo_1,jin,95.402726,shoryuken,right
20260513_jin_ryo_1,jin,95.402726,hadouken,left
20260513_jin_ryo_1,jin,96.496672,shoryuken,right
20260513_jin_ryo_1,jin,96.496672,hadouken,right
20260513_jin_ryo_1,ryo,97.456815,hadouken,left
20260513_jin_ryo_2,jin,17.916592,shoryuken,right
20260513_jin_ryo_2,jin,17.916592,hadouken,right
20260513_jin_ryo_2,jin,18.922644,shoryuken,right
20260513_jin_ryo_2,jin,18.922644,hadouken,right
20260513_jin_ryo_2,ryo,23.478714,shoryuken,left
20260513_jin_ryo_2,jin,26.660638,shoryuken,right
20260513_jin_ryo_2,jin,26.660638,hadouken,right
20260513_jin_ryo_2,ryo,29.658691,shoryuken,left
20260513_jin_ryo_2,jin,31.614649,hadouken,right
20260513_jin_ryo_2,ryo,31.642693,shoryuken,right
20260513_jin_ryo_2,ryo,31.642693,hadouken,right
20260513_jin_ryo_2,ryo,32.952712,shoryuken,right
20260513_jin_ryo_2,ryo,32.952712,hadouken,right
20260513_jin_ryo_2,jin,33.894613,shoryuken,left
20260513_jin_ryo_2,jin,35.098626,shoryuken,right
20260513_jin_ryo_2,jin,35.098626,hadouken,right
20260513_jin_ryo_2,ryo,37.106679,shoryuken,right
20260513_jin_ryo_2,jin,38.332647,shoryuken,right
20260513_jin_ryo_2,jin,38.332647,hadouken,right
20260513_jin_ryo_2,ryo,39.43088,shoryuken,right
20260513_jin_ryo_2,jin,39.944664,shoryuken,right
20260513_jin_ryo_2,jin,39.944664,hadouken,right
20260513_jin_ryo_2,ryo,40.720687,shoryuken,left
20260513_jin_ryo_2,jin,41.822662,shoryuken,left
20260513_jin_ryo_2,jin,41.822662,hadouken,right
20260513_jin_ryo_2,jin,43.086998,shoryuken,left
20260513_jin_ryo_2,jin,45.910639,shoryuken,right
20260513_jin_ryo_2,jin,45.910639,hadouken,right
20260513_jin_ryo_2,jin,47.204712,shoryuken,right
20260513_jin_ryo_2,jin,47.204712,hadouken,right
20260513_jin_ryo_2,ryo,48.368692,shoryuken,right
20260513_jin_ryo_2,jin,49.882668,hadouken,right
20260513_jin_ryo_2,jin,51.256692,shoryuken,right
20260513_jin_ryo_2,ryo,51.430696,shoryuken,left
20260513_jin_ryo_2,ryo,51.430696,hadouken,left
20260513_jin_ryo_2,jin,51.466731,hadouken,right
20260513_jin_ryo_2,ryo,61.536661,shoryuken,right
20260513_jin_ryo_2,ryo,62.258716,hadouken,left
20260513_jin_ryo_2,jin,62.846635,hadouken,left
20260513_jin_ryo_2,ryo,63.186764,shoryuken,left
20260513_jin_ryo_2,jin,63.902628,shoryuken,left
20260513_jin_ryo_2,jin,63.902628,hadouken,right
20260513_jin_ryo_2,ryo,69.278728,shoryuken,right
20260513_jin_ryo_2,ryo,69.278728,hadouken,right
20260513_jin_ryo_2,jin,70.828609,shoryuken,right
20260513_jin_ryo_2,jin,70.828609,hadouken,right
20260513_jin_ryo_2,ryo,78.472681,shoryuken,left
20260513_jin_ryo_2,ryo,78.472681,hadouken,left
20260513_jin_ryo_2,jin,78.844605,hadouken,left
20260513_jin_ryo_2,ryo,82.970749,shoryuken,right
20260513_jin_ryo_2,jin,84.704623,shoryuken,right
20260513_jin_ryo_2,jin,84.704623,hadouken,right
20260513_jin_ryo_2,ryo,89.24470600000001,shoryuken,right
20260513_jin_ryo_2,ryo,89.52269799999999,hadouken,left
20260513_jin_ryo_2,jin,97.612641,hadouken,right
20260513_jin_ryo_2,ryo,99.452609,shoryuken,left
20260513_jin_ryo_2,ryo,100.10871,hadouken,left
20260513_jin_ryo_2,ryo,100.532679,shoryuken,left
20260513_jin_ryo_2,jin,101.758669,shoryuken,left
20260513_jin_ryo_2,jin,101.758669,hadouken,right
20260513_jin_ryo_2,jin,110.030631,hadouken,right
20260513_jin_ryo_2,ryo,110.607117,shoryuken,right
20260513_jin_ryo_2,ryo,111.224668,hadouken,right
20260513_jin_ryo_2,ryo,113.306631,shoryuken,right
20260513_jin_ryo_2,ryo,113.946731,hadouken,right
20260513_jin_ryo_2,jin,114.756652,hadouken,right
20260513_jin_ryo_2,jin,115.632761,shoryuken,right
20260513_jin_ryo_2,ryo,116.586643,shoryuken,left
20260513_jin_ryo_2,ryo,117.618645,hadouken,left
20260513_jin_ryo_2,ryo,117.786718,shoryuken,right
20260513_jin_ryo_2,ryo,121.95071,hadouken,left
20260513_jin_ryo_2,ryo,122.808724,shoryuken,right
20260513_keita_jin_1,jin,13.176928,shoryuken,right
20260513_keita_jin_1,jin,13.176928,hadouken,left
20260513_keita_jin_1,jin,15.136953,shoryuken,right
20260513_keita_jin_1,jin,15.136953,hadouken,left
20260513_keita_jin_1,keita,16.062894,shoryuken,right
20260513_keita_jin_1,jin,16.640943,shoryuken,right
20260513_keita_jin_1,jin,18.019013,shoryuken,right
20260513_keita_jin_1,jin,18.019013,hadouken,left
20260513_keita_jin_1,keita,20.924928,shoryuken,right
20260513_keita_jin_1,jin,21.040961,shoryuken,right
20260513_keita_jin_1,jin,21.040961,hadouken,right
20260513_keita_jin_1,jin,22.276877,shoryuken,left
20260513_keita_jin_1,jin,22.276877,hadouken,right
20260513_keita_jin_1,keita,23.226957,shoryuken,left
20260513_keita_jin_1,keita,23.226957,hadouken,right
20260513_keita_jin_1,keita,24.486888,hadouken,right
20260513_keita_jin_1,jin,25.304906,shoryuken,right
20260513_keita_jin_1,jin,25.304906,hadouken,right
20260513_keita_jin_1,keita,25.374895,shoryuken,right
20260513_keita_jin_1,keita,28.358899,shoryuken,right
20260513_keita_jin_1,jin,41.178888,shoryuken,right
20260513_keita_jin_1,jin,41.178888,hadouken,right
20260513_keita_jin_1,keita,46.048874,shoryuken,left
20260513_keita_jin_1,keita,46.048874,hadouken,left
20260513_keita_jin_1,jin,48.216946,shoryuken,right
20260513_keita_jin_1,jin,48.216946,hadouken,right
20260513_keita_jin_1,jin,50.156997,hadouken,left
20260513_keita_jin_1,keita,51.190869,hadouken,left
20260513_keita_jin_1,keita,51.972882,shoryuken,left
20260513_keita_jin_1,jin,53.606902,hadouken,left
20260513_keita_jin_1,jin,64.256887,shoryuken,right
20260513_keita_jin_1,jin,64.256887,hadouken,left
20260513_keita_jin_1,keita,67.388901,shoryuken,right
20260513_keita_jin_1,jin,67.558997,shoryuken,right
20260513_keita_jin_1,jin,67.558997,hadouken,right
20260513_keita_jin_1,keita,67.662892,hadouken,right
20260513_keita_jin_1,keita,68.664902,shoryuken,right
20260513_keita_jin_1,keita,68.664902,hadouken,right
20260513_keita_jin_1,jin,69.212976,shoryuken,right
20260513_keita_jin_1,jin,69.212976,hadouken,right
20260513_keita_jin_1,keita,69.746885,shoryuken,right
20260513_keita_jin_1,jin,74.586927,shoryuken,right
20260513_keita_jin_1,jin,74.586927,hadouken,right
20260513_keita_jin_1,keita,74.63694699999999,shoryuken,right
20260513_keita_jin_1,jin,78.04888700000001,hadouken,right
20260513_keita_jin_1,keita,79.428895,shoryuken,right
20260513_keita_jin_1,jin,85.130908,shoryuken,right
20260513_keita_jin_1,jin,85.130908,hadouken,right
20260513_keita_jin_2,jin,10.093096,shoryuken,right
20260513_keita_jin_2,jin,10.093096,hadouken,left
20260513_keita_jin_2,keita,11.7011,shoryuken,right
20260513_keita_jin_2,jin,11.827176,shoryuken,right
20260513_keita_jin_2,jin,11.827176,hadouken,right
20260513_keita_jin_2,keita,11.891056,hadouken,left
20260513_keita_jin_2,jin,13.371143,shoryuken,right
20260513_keita_jin_2,jin,13.371143,hadouken,right
20260513_keita_jin_2,jin,16.01226,shoryuken,left
20260513_keita_jin_2,jin,16.01226,hadouken,left
20260513_keita_jin_2,keita,16.481071,shoryuken,left
20260513_keita_jin_2,jin,17.435153,shoryuken,left
20260513_keita_jin_2,jin,17.435153,hadouken,right
20260513_keita_jin_2,keita,17.881114,shoryuken,left
20260513_keita_jin_2,keita,17.881114,hadouken,left
20260513_keita_jin_2,jin,19.607074,shoryuken,left
20260513_keita_jin_2,jin,19.607074,hadouken,left
20260513_keita_jin_2,keita,20.477111,shoryuken,left
20260513_keita_jin_2,jin,21.161146,shoryuken,left
20260513_keita_jin_2,jin,21.161146,hadouken,right
20260513_keita_jin_2,keita,21.665112,shoryuken,left
20260513_keita_jin_2,jin,24.623055,shoryuken,left
20260513_keita_jin_2,jin,24.623055,hadouken,right
20260513_keita_jin_2,jin,25.777067,shoryuken,right
20260513_keita_jin_2,jin,25.777067,hadouken,right
20260513_keita_jin_2,jin,29.817191,shoryuken,right
20260513_keita_jin_2,jin,29.817191,hadouken,right
20260513_keita_jin_2,jin,30.865137,shoryuken,right
20260513_keita_jin_2,jin,30.865137,hadouken,right
20260513_keita_jin_2,keita,41.817056,shoryuken,right
20260513_keita_jin_2,keita,42.855077,shoryuken,right
20260513_keita_jin_2,jin,49.755131,shoryuken,right
20260513_keita_jin_2,jin,49.755131,hadouken,right
20260513_keita_jin_2,keita,49.779047,shoryuken,right
20260513_keita_jin_2,jin,54.235115,shoryuken,left
20260513_keita_jin_2,jin,54.235115,hadouken,left
20260513_keita_jin_2,jin,55.871117,shoryuken,left
20260513_keita_jin_2,keita,55.949149,shoryuken,left
20260513_keita_jin_2,jin,57.349133,shoryuken,left
20260513_keita_jin_2,jin,57.72309,hadouken,left
20260513_keita_jin_2,jin,58.90513,shoryuken,left
20260513_keita_jin_2,jin,59.103164,hadouken,left
20260513_keita_jin_2,jin,60.897163,shoryuken,left
20260513_keita_jin_2,jin,61.275106,hadouken,right
20260513_keita_jin_2,jin,63.263063,shoryuken,right
20260513_keita_jin_2,jin,63.263063,hadouken,right
20260513_keita_jin_2,keita,63.323062,shoryuken,left
20260513_keita_jin_2,keita,63.323062,hadouken,left
20260513_keita_jin_2,jin,64.467089,shoryuken,right
20260513_keita_jin_2,jin,64.467089,hadouken,right
20260513_keita_jin_2,keita,64.529096,shoryuken,left
20260513_keita_jin_2,keita,65.16507,hadouken,left
20260513_keita_jin_2,jin,75.839148,hadouken,right
20260513_keita_jin_2,jin,76.613163,shoryuken,right
20260513_keita_jin_2,jin,77.939063,shoryuken,left
20260513_keita_jin_2,jin,78.135166,hadouken,right
20260513_keita_jin_2,jin,84.175227,shoryuken,right
20260513_keita_jin_2,jin,84.175227,hadouken,right
20260513_keita_jin_2,keita,84.573044,shoryuken,left
20260513_keita_jin_2,jin,85.631207,shoryuken,left
20260513_keita_jin_2,jin,85.829154,hadouken,left
20260513_keita_jin_2,jin,86.72115600000001,shoryuken,right
20260513_keita_jin_2,jin,87.303128,hadouken,left
20260513_keita_jin_2,keita,88.055904,hadouken,left
20260513_keita_jin_2,keita,89.34108499999999,shoryuken,left
20260513_keita_jin_2,keita,89.715075,hadouken,left
20260513_keita_jin_2,jin,89.743122,shoryuken,left
20260513_keita_jin_2,jin,89.743122,hadouken,left
20260513_keita_jin_2,keita,94.165096,shoryuken,left
20260513_keita_jin_2,jin,94.671086,shoryuken,left
20260513_keita_jin_2,keita,95.317079,shoryuken,left
20260513_keita_jin_2,keita,95.317079,hadouken,left
20260513_keita_jin_2,keita,96.471051,shoryuken,left
20260513_keita_jin_2,keita,97.517125,shoryuken,left
20260513_keita_kotaro_1,keita,12.807014,shoryuken,right
20260513_keita_kotaro_1,kotaro,13.835074,shoryuken,right
20260513_keita_kotaro_1,keita,13.837017,shoryuken,right
20260513_keita_kotaro_1,kotaro,16.959089,shoryuken,left
20260513_keita_kotaro_1,kotaro,16.959089,hadouken,right
20260513_keita_kotaro_1,keita,17.201016,shoryuken,right
20260513_keita_kotaro_1,keita,18.215018,shoryuken,right
20260513_keita_kotaro_1,keita,18.425029,hadouken,left
20260513_keita_kotaro_1,keita,22.087046,shoryuken,left
20260513_keita_kotaro_1,keita,22.087046,hadouken,right
20260513_keita_kotaro_1,kotaro,22.251009,shoryuken,left
20260513_keita_kotaro_1,kotaro,22.251009,hadouken,right
20260513_keita_kotaro_1,keita,23.103059,shoryuken,right
20260513_keita_kotaro_1,keita,23.103059,hadouken,right
20260513_keita_kotaro_1,kotaro,23.401078,shoryuken,right
20260513_keita_kotaro_1,kotaro,23.401078,hadouken,left
20260513_keita_kotaro_1,keita,28.661031,shoryuken,right
20260513_keita_kotaro_1,keita,29.207078,hadouken,right
20260513_keita_kotaro_1,keita,30.171039,shoryuken,right
20260513_keita_kotaro_1,keita,41.107,shoryuken,right
20260513_keita_kotaro_1,keita,44.999022,shoryuken,right
20260513_keita_kotaro_1,kotaro,48.343041,shoryuken,right
20260513_keita_kotaro_1,kotaro,48.343041,hadouken,right
20260513_keita_kotaro_1,kotaro,50.205134,shoryuken,right
20260513_keita_kotaro_1,kotaro,50.205134,hadouken,right
20260513_keita_kotaro_1,keita,51.676988,shoryuken,right
20260513_keita_kotaro_1,kotaro,51.761064,shoryuken,right
20260513_keita_kotaro_1,kotaro,52.701031,hadouken,right
20260513_keita_kotaro_1,kotaro,54.071079,shoryuken,left
20260513_keita_kotaro_1,kotaro,54.071079,hadouken,left
20260513_keita_kotaro_1,kotaro,55.679118,shoryuken,left
20260513_keita_kotaro_1,kotaro,55.899036,hadouken,left
20260513_keita_kotaro_1,kotaro,56.995003,shoryuken,right
20260513_keita_kotaro_1,kotaro,56.995003,hadouken,right
20260513_keita_kotaro_1,keita,69.407027,shoryuken,right
20260513_keita_kotaro_1,keita,71.775046,shoryuken,right
20260513_keita_kotaro_1,keita,73.897211,shoryuken,right
20260513_keita_kotaro_1,keita,80.011003,shoryuken,left
20260513_keita_kotaro_1,keita,80.343054,hadouken,left
20260513_keita_kotaro_1,kotaro,80.71909,shoryuken,right
20260513_keita_kotaro_1,kotaro,80.71909,hadouken,right
20260513_keita_kotaro_1,keita,81.087025,shoryuken,left
20260513_keita_kotaro_1,keita,84.433538,hadouken,left
20260513_keita_kotaro_1,kotaro,84.97501700000001,shoryuken,right
20260513_keita_kotaro_1,kotaro,84.97501700000001,hadouken,right
20260513_keita_kotaro_1,kotaro,87.417018,shoryuken,left
20260513_keita_kotaro_2,kotaro,15.416884,hadouken,right
20260513_keita_kotaro_2,kotaro,15.646857,shoryuken,right
20260513_keita_kotaro_2,kotaro,17.586912,shoryuken,right
20260513_keita_kotaro_2,keita,17.74712,shoryuken,right
20260513_keita_kotaro_2,keita,17.74712,hadouken,left
20260513_keita_kotaro_2,keita,18.814815,hadouken,left
20260513_keita_kotaro_2,kotaro,22.026897,shoryuken,left
20260513_keita_kotaro_2,kotaro,22.026897,hadouken,left
20260513_keita_kotaro_2,keita,22.138809,shoryuken,right
20260513_keita_kotaro_2,keita,24.672831,shoryuken,right
20260513_keita_kotaro_2,kotaro,24.830906,shoryuken,left
20260513_keita_kotaro_2,kotaro,24.830906,hadouken,right
20260513_keita_kotaro_2,kotaro,33.730859,shoryuken,right
20260513_keita_kotaro_2,keita,36.121342,shoryuken,right
20260513_keita_kotaro_2,keita,36.486833,hadouken,right
20260513_keita_kotaro_2,keita,38.226851,shoryuken,right
20260513_keita_kotaro_2,keita,38.397144,hadouken,left
20260513_keita_kotaro_2,kotaro,38.414889,shoryuken,left
20260513_keita_kotaro_2,kotaro,38.414889,hadouken,left
20260513_keita_kotaro_2,keita,40.716819,shoryuken,left
20260513_keita_kotaro_2,keita,41.142818,hadouken,left
20260513_keita_kotaro_2,keita,42.504912,shoryuken,left
20260513_keita_kotaro_2,keita,42.90083,hadouken,left
20260513_keita_kotaro_2,keita,44.106888,shoryuken,left
20260513_keita_kotaro_2,kotaro,44.988814,shoryuken,right
20260513_keita_kotaro_2,kotaro,44.988814,hadouken,right
20260513_keita_kotaro_2,keita,45.050836,hadouken,right
20260513_keita_kotaro_2,keita,45.434817,shoryuken,right
20260513_keita_kotaro_2,keita,47.51954,shoryuken,left
20260513_keita_kotaro_2,keita,48.978831,hadouken,left
20260513_keita_kotaro_2,keita,49.195038,shoryuken,left
20260513_keita_kotaro_2,kotaro,49.652865,shoryuken,right
20260513_keita_kotaro_2,kotaro,49.652865,hadouken,right
20260513_keita_kotaro_2,keita,51.082825,shoryuken,left
20260513_keita_kotaro_2,keita,51.254877,hadouken,right
20260513_keita_kotaro_2,kotaro,53.132905,shoryuken,right
20260513_keita_kotaro_2,keita,53.220815,shoryuken,right
20260513_keita_kotaro_2,keita,53.220815,hadouken,right
20260513_keita_kotaro_2,keita,64.890877,shoryuken,right
20260513_keita_kotaro_2,kotaro,65.45289,hadouken,left
20260513_keita_kotaro_2,keita,66.762822,shoryuken,right
20260513_keita_kotaro_2,kotaro,67.218895,shoryuken,left
20260513_keita_kotaro_2,kotaro,67.218895,hadouken,left
20260513_keita_kotaro_2,keita,68.222812,shoryuken,right
20260513_keita_kotaro_2,keita,68.222812,hadouken,left
20260513_keita_kotaro_2,kotaro,68.472906,shoryuken,left
